,Genero,Tipo,Nombre,Año estreno,Mes estreno,Id
45,Drama,Movie,Winckelmanns Reisen,1991,11.0,tt0098657
46,Drama,Movie,Fung yue tung lo,1990,5.0,tt0097348
47,Drama,Movie,"Any Time, Any Play",1990,11.0,tt0096825
48,Drama,Movie,La leyenda de una máscara,1991,2.0,tt0097738
49,Drama,Movie,L'Autrichienne,1990,9.0,tt0096857
50,Drama,Movie,"Chastnyy detektiv, ili operatsiya 'Kooperatsiya'",1990,11.0,tt0097049
51,Drama,Movie,In Fading Light,1992,4.0,tt0097571
52,Drama,Movie,That Englishwoman: An Account of the Life of Emily Hobhouse,1990,2.0,tt0098462
53,Drama,Movie,L'amour,1990,7.0,tt0099034
54,Drama,Movie,Another 48 Hrs.,1990,8.0,tt0099044
55,Drama,Movie,Scandalo segreto,1990,4.0,tt0098278
56,Drama,Movie,Maxantimo,1990,1.0,tt0097855
57,Drama,Movie,Janggunui adeul,1990,6.0,tt0099240
58,Drama,Movie,The Local Stigmatic,1990,3.0,tt0097769
59,Drama,Movie,Je t'ai dans la peau,1990,5.0,tt0097615
60,Drama,Movie,Mathilukal,1990,5.0,tt0097851
61,Drama,Movie,Men in Love,1990,7.0,tt0097863
62,Drama,Movie,¡Maten a Chinto!,1990,5.0,tt0097850
63,Drama,Movie,Mat,1993,1.0,tt0097848
64,Drama,Movie,"Inimene, keda polnud",1990,4.0,tt0097578
65,Drama,Movie,Guerriers et captives,1990,9.0,tt0097462
66,Drama,Movie,Landstrykere,1990,12.0,tt0097709
67,Drama,Movie,Morir en el golfo,1990,3.0,tt0097912
68,Drama,Movie,"Ti, koyto si na nebeto",1990,1.0,tt0098542
69,Drama,Movie,Wings of Fame,1990,3.0,tt0098658
70,Drama,Movie,Thanedaar,1990,12.0,tt0098461
71,Drama,Movie,Ovejas negras,1990,5.0,tt0098050
72,Drama,Movie,High Finance Woman,1990,,tt0097505
73,Drama,Movie,Weiningers Nacht,1992,1.0,tt0098629
74,Drama,Movie,Stuk v dver,1990,3.0,tt0098405
75,Drama,Movie,The Revenger,1990,7.0,tt0098199
76,Drama,Movie,Tumultes,1990,6.0,tt0098534
77,Drama,Movie,Der Todesking,1990,1.0,tt0098486
78,Drama,Movie,Trois années,1990,8.0,tt0098514
79,Drama,Movie,Meteo,1990,2.0,tt0097875
80,Drama,Movie,Tulitikkutehtaan tyttö,1990,11.0,tt0098532
81,Drama,Movie,Campioana,1990,,tt0099215
82,Drama,Movie,La voce della luna,1990,2.0,tt0098606
83,Drama,Movie,The Missing Reel,1990,,tt0097894
84,Drama,Movie,La vengeance d'une femme,1990,1.0,tt0098584
85,Drama,Movie,Awaargi,1990,1.0,tt0099076
86,Drama,Movie,Daowen,1990,9.0,tt0099359
87,Drama,Movie,A Captive in the Land,1990,,tt0099219
88,Drama,Movie,The Imported Bridegroom,1990,3.0,tt0099831
89,Drama,Movie,Pozegnanie jesieni,1990,9.0,tt0100400
90,Drama,Movie,Dip huet fung wan,1990,3.0,tt0099424
91,Drama,Movie,Gorzka milosc,1990,5.0,tt0099688
92,Drama,Movie,Dip huet gai tau,1990,8.0,tt0099426
93,Drama,Movie,Goda människor,1990,7.0,tt0099672
94,Drama,Movie,Archangel,1990,9.0,tt0099053
95,Drama,Movie,Edinstveniyat svidetel,1990,1.0,tt0100297
96,Drama,Movie,"Napló apámnak, anyámnak",1990,6.0,tt0100223
97,Drama,Movie,Caídos del cielo,1991,3.0,tt0099234
98,Drama,Movie,The Crossing,1990,10.0,tt0099323
99,Drama,Movie,La gloire de mon père,1990,8.0,tt0099669
100,Drama,Movie,An Angel at My Table,1991,2.0,tt0099040
101,Drama,Movie,Naked Tango,1991,9.0,tt0100222
102,Drama,Movie,Ta nase písnicka ceská II,1990,12.0,tt0100225
103,Drama,Movie,Docteur Petiot,1990,9.0,tt0099446
104,Drama,Movie,Palach,1990,,tt0100322
105,Drama,Movie,La campagne de Cicéron,1990,3.0,tt0099214
106,Drama,Movie,De nacht van de wilde ezels,1990,2.0,tt0100220
107,Drama,Movie,Fatal Mission,1990,7.0,tt0099502
108,Drama,Movie,Cargo,1990,10.0,tt0099221
109,Drama,Movie,Den lyubvi,1990,,tt0099402
110,Drama,Movie,Chinatown Connection,1990,7.0,tt0099261
111,Drama,Movie,Frankenstein Unbound,1990,11.0,tt0099612
112,Drama,Movie,Porte aperte,1990,3.0,tt0100389
113,Drama,Movie,Caluga o Menta,1990,10.0,tt0099210
114,Drama,Movie,On the Block,1989,10.0,tt0100293
115,Drama,Movie,La désenchantée,1990,10.0,tt0099406
116,Drama,Movie,Internal Affairs,1990,4.0,tt0099850
117,Drama,Movie,Dei tau lung,1990,1.0,tt0099416
118,Drama,Movie,Die xue jiang hu,1990,5.0,tt0099425
119,Drama,Movie,Pang dong,1990,12.0,tt0100344
120,Drama,Movie,Las cartas de Alou,1990,11.0,tt0099226
121,Drama,Movie,Dr. M,1990,5.0,tt0099445
122,Drama,Movie,Night Eyes,1990,9.0,tt0100251
123,Drama,Movie,Golden Braid,1991,2.0,tt0099678
124,Drama,Movie,The Natural History of Parking Lots,1990,1.0,tt0100230
125,Drama,Movie,La discrète,1990,11.0,tt0099436
126,Drama,Movie,Ha-Derech L'Ein Harod,1990,,tt0100359
127,Drama,Movie,Plein fer,1990,9.0,tt0100375
128,Drama,Movie,Papashka i mem,1995,9.0,tt0100329
129,Drama,Movie,Pueblo de madera,1990,11.0,tt0100432
130,Drama,Movie,Kramarz,1990,11.0,tt0097683
131,Drama,Movie,The Rainbow Thief,1994,1.0,tt0100456
132,Drama,Movie,Penny Ante: The Motion Picture,1990,8.0,tt0100345
133,Drama,Movie,Raw Nerve,1990,4.0,tt0100463
134,Drama,Movie,Miss Missouri,1990,6.0,tt0097893
135,Drama,Movie,In nome del popolo sovrano,1990,12.0,tt0099836
136,Drama,Movie,Pummarò,1990,9.0,tt0100435
137,Drama,Movie,Privilege,1991,5.0,tt0100418
138,Drama,Movie,Requiem für Dominik,1993,5.0,tt0100476
139,Drama,Movie,Ragazzi fuori,1990,9.0,tt0100454
140,Drama,Movie,Postcards from the Edge,1991,2.0,tt0100395
141,Drama,Movie,Nel giardino delle rose,1990,9.0,tt0100408
142,Drama,Movie,Uchuu no hosoku,1990,1.0,tt0098548
143,Drama,Movie,Phobia,1990,10.0,tt0100363
144,Drama,Movie,O Psyllos,2010,5.0,tt0100429
145,Drama,Movie,Ono,1990,2.0,tt0098030
146,Drama,Movie,Impulse,1990,6.0,tt0099832
147,Drama,Movie,Princes in Exile,1990,11.0,tt0100411
148,Drama,Movie,Rodrigo D: No futuro,1990,5.0,tt0100508
149,Drama,Movie,La captive du désert,1991,3.0,tt0099218
150,Drama,Movie,Dimenticare Palermo,1990,2.0,tt0099430
151,Drama,Movie,Sango Malo,1992,8.0,tt0100547
152,Drama,Movie,Stan the Flasher,1990,3.0,tt0100678
153,Drama,Movie,La putain du roi,1990,11.0,tt0100440
154,Drama,Movie,Pas de répit pour Mélanie,1990,6.0,tt0099229
155,Drama,Movie,Reise der Hoffnung,1991,4.0,tt0100470
156,Drama,Movie,Romeo.Juliet,1992,6.0,tt0100512
157,Drama,Movie,Chicago Joe and the Showgirl,1990,3.0,tt0099250
158,Drama,Movie,Revenge,1990,9.0,tt0100485
159,Drama,Movie,Romeo,1990,4.0,tt0100511
160,Drama,Movie,S'en fout la mort,1991,4.0,tt0100536
161,Drama,Movie,Skyddsängeln,1990,2.0,tt0100636
162,Drama,Movie,Small Time,1990,9.0,tt0100641
163,Drama,Movie,Il sole anche di notte,1990,5.0,tt0100650
164,Drama,Movie,Lagerat,1990,4.0,tt0099213
165,Drama,Movie,Flashback,1990,2.0,tt0099581
166,Drama,Movie,Sandino,1991,3.0,tt0100546
167,Drama,Movie,Rafales,1991,10.0,tt0100453
168,Drama,Movie,O Som da Terra a Tremer,1990,11.0,tt0100656
169,Drama,Movie,Verbotene Liebe,1990,4.0,tt0098588
170,Drama,Movie,Fleischwolf,1990,9.0,tt0099583
171,Drama,Movie,Sehnsucht,1990,6.0,tt0100573
172,Drama,Movie,Silent Scream,1990,10.0,tt0100619
173,Drama,Movie,A Show of Force,1990,5.0,tt0100606
174,Drama,Movie,Streets,1990,1.0,tt0100707
175,Drama,Movie,Aventure de Catherine C.,1990,8.0,tt0099074
176,Drama,Movie,Roy,1990,,tt0100521
177,Drama,Movie,Rosamunde,1990,2.0,tt0100516
178,Drama,Movie,Appuntamento in nero,1994,1.0,tt0099050
179,Drama,Movie,Angel Town,1990,5.0,tt0099039
180,Drama,Movie,Después de la tormenta,1991,6.0,tt0099411
181,Drama,Movie,Dil,1990,6.0,tt0099429
182,Drama,Movie,Return Home,1990,8.0,tt0100479
183,Drama,Movie,Sakura no sono,1990,11.0,tt0100540
184,Drama,Movie,Stanno tutti bene,1991,8.0,tt0100681
185,Drama,Movie,Sügis,1991,2.0,tt0100712
186,Drama,Movie,Sailaab,1990,8.0,tt0100539
187,Drama,Movie,Awakenings,1991,3.0,tt0099077
188,Drama,Movie,Anjali,1990,7.0,tt0099043
189,Drama,Movie,Desperate Hours,1991,8.0,tt0099409
190,Drama,Movie,Desideri,1990,8.0,tt0099407
191,Drama,Movie,Stanley & Iris,1990,5.0,tt0100680
192,Drama,Movie,Die Rückkehr aus der Wüste,1990,3.0,tt0100535
193,Drama,Movie,Der Skipper,1990,4.0,tt0100633
194,Drama,Movie,State of Grace,1991,6.0,tt0100685
195,Drama,Movie,Struck by Lightning,1990,10.0,tt0100709
196,Drama,Movie,Agneepath,1990,2.0,tt0098999
197,Drama,Movie,Contra el viento,1990,10.0,tt0099298
198,Drama,Movie,The Return of Superfly,1990,11.0,tt0100480
199,Drama,Movie,Río Negro,1991,8.0,tt0100495
200,Drama,Movie,Il segreto,1990,2.0,tt0100572
201,Drama,Movie,The Sheltering Sky,1990,11.0,tt0100594
202,Drama,Movie,Shakha Proshakha,1991,8.0,tt0100587
203,Drama,Movie,Solo de Violino,1992,6.0,tt0100654
204,Drama,Movie,Las edades de Lulú,1991,4.0,tt0099484
205,Drama,Movie,Farendj,1991,3.0,tt0099547
206,Drama,Movie,La fille du magicien,1990,11.0,tt0099570
207,Drama,Movie,The Final Alliance,1990,6.0,tt0099572
208,Drama,Movie,The Garden,1990,9.0,tt0099634
209,Drama,Movie,Après après-demain,1990,5.0,tt0099051
210,Drama,Movie,Edward Scissorhands,1991,7.0,tt0099487
211,Drama,Movie,Gumapang ka sa lusak,1990,5.0,tt0099717
212,Drama,Movie,The Field,1990,9.0,tt0099566
213,Drama,Movie,O Quinto Macaco,1990,10.0,tt0099568
214,Drama,Movie,Chuen Do Fong Ji,1990,7.0,tt0099265
215,Drama,Movie,Drishti,1990,8.0,tt0099467
216,Drama,Movie,Days of Thunder,1990,9.0,tt0099371
217,Drama,Movie,Eating,1990,11.0,tt0099480
218,Drama,Movie,Han de Wit,1990,2.0,tt0099730
219,Drama,Movie,City Life,1990,1.0,tt0099273
220,Drama,Movie,La fille des collines,1990,3.0,tt0099569
221,Drama,Movie,Bad Influence,1991,7.0,tt0099091
222,Drama,Movie,Do wong,1990,11.0,tt0099471
223,Drama,Movie,Downtown,1990,7.0,tt0099460
224,Drama,Movie,The Fool,1990,12.0,tt0099593
225,Drama,Movie,Back Stab,1990,10.0,tt0099085
226,Drama,Movie,"God afton, Herr Wallenberg",1990,10.0,tt0099673
227,Drama,Movie,Døden på Oslo S,1990,8.0,tt0099479
228,Drama,Movie,Jag skall bli Sveriges Rembrandt eller dö!,1990,10.0,tt0099872
229,Drama,Movie,Le château de ma mère,1992,7.0,tt0099266
230,Drama,Movie,Across Five Aprils,1990,4.0,tt0099275
231,Drama,Movie,Faccia di lepre,1995,3.0,tt0099533
232,Drama,Movie,Feldberg,1991,9.0,tt0099559
233,Drama,Movie,"Jean Galmot, aventurier",1990,10.0,tt0099874
234,Drama,Movie,Le bal du gouverneur,1990,2.0,tt0099098
235,Drama,Movie,The Disturbance,1990,,tt0099440
236,Drama,Movie,Nema-ye Nazdik,1991,10.0,tt0100234
237,Drama,Movie,Porttikielto taivaaseen,1990,3.0,tt0100390
238,Drama,Movie,Pratibandh,1990,9.0,tt0100401
239,Drama,Movie,Ruby and Rata,1990,7.0,tt0100522
240,Drama,Movie,Q & A,1991,4.0,tt0100442
241,Drama,Movie,Das schreckliche Mädchen,1992,2.0,tt0100557
242,Drama,Movie,Krug vtoroy,1991,10.0,tt0100563
243,Drama,Movie,Huo shao dao,1990,,tt0099812
244,Drama,Movie,Rocky V,1990,12.0,tt0100507
245,Drama,Movie,Sapore di donna,1990,,tt0100548
246,Drama,Movie,Stella,1990,2.0,tt0100691
247,Drama,Movie,Backstreet Dreams,1990,8.0,tt0099090
248,Drama,Movie,Instant Karma,1990,4.0,tt0099849
249,Drama,Movie,Reversal of Fortune,1991,2.0,tt0100486
250,Drama,Movie,Pump Up the Volume,1991,6.0,tt0100436
251,Drama,Movie,Shaking the Tree,1992,3.0,tt0100588
252,Drama,Movie,Short Time,1992,2.0,tt0100604
253,Drama,Movie,Le silence d'ailleurs,1990,2.0,tt0100616
254,Drama,Movie,Ghost,1990,10.0,tt0099653
255,Drama,Movie,The NeverEnding Story II: The Next Chapter,1990,12.0,tt0100240
256,Drama,Movie,Pervyy etazh,1990,12.0,tt0100355
257,Drama,Movie,Blood Oath,1990,7.0,tt0100414
258,Drama,Movie,Sirup,1990,3.0,tt0100627
259,Drama,Movie,Green Card,1991,4.0,tt0099699
260,Drama,Movie,Pasport,1991,8.0,tt0100337
261,Drama,Movie,Outremer,1990,12.0,tt0100315
262,Drama,Movie,The Rookie,1991,3.0,tt0100514
263,Drama,Movie,Izzatdaar,1990,3.0,tt0099869
264,Drama,Movie,Graffiti Bridge,1990,11.0,tt0099691
265,Drama,Movie,Nouvelle vague,1990,5.0,tt0100274
266,Drama,Movie,Old Explorers,1990,9.0,tt0100287
267,Drama,Movie,Paper Mask,1990,9.0,tt0100330
268,Drama,Movie,Iron & Silk,1991,8.0,tt0099857
269,Drama,Movie,Hamlet,1992,5.0,tt0099726
270,Drama,Movie,The Comfort of Strangers,1991,1.0,tt0099292
271,Drama,Movie,Potyautasok,1990,4.0,tt0100396
272,Drama,Movie,Rosencrantz & Guildenstern Are Dead,1991,2.0,tt0100519
273,Drama,Movie,Side Out,1990,3.0,tt0100613
274,Drama,Movie,Il sole buio,1995,8.0,tt0100651
275,Drama,Movie,Play Murder for Me,1990,10.0,tt0100371
276,Drama,Movie,Le petit criminel,1990,12.0,tt0100357
277,Drama,Movie,The Reflecting Skin,1991,3.0,tt0100469
278,Drama,Movie,Russkaya ruletka,1990,,tt0100532
279,Drama,Movie,Springflod,1990,10.0,tt0100674
280,Drama,Movie,La stazione,1991,9.0,tt0100686
281,Drama,Movie,Gaspard et Robinson,1990,12.0,tt0099635
282,Drama,Movie,Night of the Cyclone,1990,5.0,tt0100256
283,Drama,Movie,Pokhorony Stalina,1990,,tt0100383
284,Drama,Movie,Street Hunter,1990,11.0,tt0100706
285,Drama,Movie,Goodfellas,1990,11.0,tt0099685
286,Drama,Movie,Le party,1990,2.0,tt0100334
287,Drama,Movie,O Processo do Rei,1990,1.0,tt0100420
288,Drama,Movie,Singapore sling: O anthropos pou agapise ena ptoma,1990,12.0,tt0100623
289,Drama,Movie,Schweitzer,1990,8.0,tt0100558
290,Drama,Movie,Hamoun,1990,2.0,tt0099729
291,Drama,Movie,Neurotic Cabaret,1990,4.0,tt0099681
292,Drama,Movie,Il y a des jours... et des lunes,1990,4.0,tt0099827
293,Drama,Movie,"'Non', ou A Vã Glória de Mandar",1991,5.0,tt0100269
294,Drama,Movie,La sombra del ciprés es alargada,1990,5.0,tt0100657
295,Drama,Movie,Turné,1990,4.0,tt0100699
296,Drama,Movie,Ameriikan raitti,1990,2.0,tt0099029
297,Drama,Movie,The Russia House,1991,2.0,tt0100530
298,Drama,Movie,Spelen of sterven,1990,9.0,tt0100668
299,Drama,Movie,Gun gun hong chen,1990,11.0,tt0099719
300,Drama,Movie,Jezebel's Kiss,1990,11.0,tt0099879
301,Drama,Movie,Ke tu qiu hen,1991,5.0,tt0099927
302,Drama,Movie,Little Vegas,1990,11.0,tt0100036
303,Drama,Movie,Martha et moi,1991,8.0,tt0100115
304,Drama,Movie,La luna en el espejo,1991,6.0,tt0100075
305,Drama,Movie,All of Me,1991,4.0,tt0099013
306,Drama,Movie,Baaghi: A Rebel for Love,1990,12.0,tt0099080
307,Drama,Movie,Der Berg,1992,3.0,tt0099120
308,Drama,Movie,The Big Man,1990,8.0,tt0099136
309,Drama,Movie,"Karneval, Andjeo i Prah",1990,6.0,tt0099923
310,Drama,Movie,Kuai le de xiao ji,1990,6.0,tt0099956
311,Drama,Movie,Miami Blues,1991,9.0,tt0100143
312,Drama,Movie,Wendy Cracked a Walnut,1990,8.0,tt0098959
313,Drama,Movie,Avalon,1991,3.0,tt0099073
314,Drama,Movie,Ai zai bie xiang de ji jie,1990,12.0,tt0099000
315,Drama,Movie,La Baule-les-Pins,1990,2.0,tt0099200
316,Drama,Movie,Crazy People,1990,4.0,tt0099316
317,Drama,Movie,Le dénommé (Oublie que tu es un homme),1990,5.0,tt0099478
318,Drama,Movie,Deadly Dancer,1990,,tt0099379
319,Drama,Movie,Coupe de Ville,1990,10.0,tt0099310
320,Drama,Movie,Kroadh,1990,3.0,tt0099953
321,Drama,Movie,Life Is Sweet,1991,10.0,tt0100024
322,Drama,Movie,Lionheart,1990,8.0,tt0100029
323,Drama,Movie,Madonna: A Case of Blood Ambition,1990,,tt0100088
324,Drama,Movie,Mermaids,1991,6.0,tt0100140
325,Drama,Movie,Ngoi di sai gaai,1990,9.0,tt0099001
326,Drama,Movie,Le mari de la coiffeuse,1991,1.0,tt0100112
327,Drama,Movie,The Last of the Finest,1991,6.0,tt0099991
328,Drama,Movie,Korczak,1990,5.0,tt0099949
329,Drama,Movie,Miao jie huang hou,1990,4.0,tt0100144
330,Drama,Movie,Ageman,1990,6.0,tt0098972
331,Drama,Movie,"Ach, Boris...",1990,,tt0098980
332,Drama,Movie,Almost an Angel,1990,12.0,tt0099018
333,Drama,Movie,Body Chemistry,1990,3.0,tt0099164
334,Drama,Movie,Fan mu an Kao,1990,,tt0099544
335,Drama,Movie,Li Xiang Jun,1990,9.0,tt0099999
336,Drama,Movie,The Long Walk Home,1991,4.0,tt0100046
337,Drama,Movie,Love at Large,1990,3.0,tt0100065
338,Drama,Movie,L'africana,1990,11.0,tt0098991
339,Drama,Movie,Benvenuti in casa Gori,1990,10.0,tt0099118
340,Drama,Movie,Alligator Eyes,1990,9.0,tt0099017
341,Drama,Movie,Bienvenue à bord!,1990,8.0,tt0099132
342,Drama,Movie,Come See the Paradise,1991,1.0,tt0099291
343,Drama,Movie,December Bride,1991,1.0,tt0099389
344,Drama,Movie,Lebedyne ozero. Zona,1990,,tt0099995
345,Drama,Movie,Lex Minister,1990,9.0,tt0100013
346,Drama,Movie,The Man Inside,1990,10.0,tt0100102
347,Drama,Movie,La batalla de los Tres Reyes,1990,12.0,tt0099111
348,Drama,Movie,Berdel,1990,,tt0099119
349,Drama,Movie,Damskiy portnoy,1990,,tt0099345
350,Drama,Movie,The Bonfire of the Vanities,1991,5.0,tt0099165
351,Drama,Movie,Cyrano de Bergerac,1990,6.0,tt0099334
352,Drama,Movie,Kracht,1990,9.0,tt0099950
353,Drama,Movie,Lung Fung cha lau,1990,4.0,tt0100045
354,Drama,Movie,Ha-Mahtzeva,1990,,tt0100093
355,Drama,Movie,After,1990,,tt0098993
356,Drama,Movie,Oltre l'oceano,1990,5.0,tt0099130
357,Drama,Movie,Mister Frost,1990,4.0,tt0100161
358,Drama,Movie,Al Gatun,1990,8.0,tt0099007
359,Drama,Movie,Blue Steel,1991,1.0,tt0099160
360,Drama,Movie,BlackJack,1990,10.0,tt0099142
361,Drama,Movie,The Handmaid's Tale,1990,2.0,tt0099731
362,Drama,Movie,Sawako no koi,1990,10.0,tt0100066
363,Drama,Movie,Macon County War,1990,5.0,tt0100084
364,Drama,Movie,Il male oscuro,1990,2.0,tt0100097
365,Drama,Movie,Breakaway,1990,10.0,tt0099177
366,Drama,Movie,Wu niu,1990,5.0,tt0099350
367,Drama,Movie,La messe en si mineur,1990,1.0,tt0100141
368,Drama,Movie,Luan shi er nv,1990,1.0,tt0100071
369,Drama,Movie,Aaj Ka Arjun,1990,8.0,tt0098976
370,Drama,Movie,All the Vermeers in New York,2020,1.0,tt0099014
371,Drama,Movie,1871,1997,2.0,tt0098963
372,Drama,Movie,Lekin...,1991,10.0,tt0100002
373,Drama,Movie,3-4 x jûgatsu,1990,9.0,tt0098967
374,Drama,Movie,Biologie,1990,9.0,tt0099140
375,Drama,Movie,Big Bad John,1991,11.0,tt0099134
376,Drama,Movie,Céllövölde,1990,4.0,tt0099336
377,Drama,Movie,Dandan-e-mar,1990,10.0,tt0099352
378,Drama,Movie,The Krays,1991,11.0,tt0099951
379,Drama,Movie,The Guardian,1990,4.0,tt0099710
380,Drama,Movie,The Grifters,1991,4.0,tt0099703
381,Drama,Movie,Maha-Sangram,1990,1.0,tt0100092
382,Drama,Movie,Ghayal,1990,6.0,tt0099652
383,Drama,Movie,Marked for Death,1991,7.0,tt0100114
384,Drama,Movie,The Children,1990,5.0,tt0099255
385,Drama,Movie,Jian yu bu she fang,1990,3.0,tt0099880
386,Drama,Movie,Jacob's Ladder,1991,2.0,tt0099871
387,Drama,Movie,Luba,1990,9.0,tt0100072
388,Drama,Movie,Metropolitan,1990,8.0,tt0100142
389,Drama,Movie,Ain't No Way Back,1990,,tt0099004
390,Drama,Movie,3 Men and a Little Lady,1991,3.0,tt0098966
391,Drama,Movie,Everybody Wins,1990,9.0,tt0099520
392,Drama,Movie,Herman,1990,9.0,tt0099764
393,Drama,Movie,Lord of the Flies,1990,3.0,tt0100054
394,Drama,Movie,The Fourth War,1990,5.0,tt0099606
395,Drama,Movie,Havana,1991,2.0,tt0099747
396,Drama,Movie,Dances with Wolves,1991,2.0,tt0099348
397,Drama,Movie,Delay - raz!,1990,11.0,tt0099398
398,Drama,Movie,Fools of Fortune,1990,6.0,tt0099594
399,Drama,Movie,The Forbidden Dance,1990,3.0,tt0099595
400,Drama,Movie,Bethune: The Making of a Hero,1990,8.0,tt0099127
401,Drama,Movie,Henry & June,1990,11.0,tt0099762
402,Drama,Movie,Lacenaire,1990,12.0,tt0099965
403,Drama,Movie,Mindwalk,1991,12.0,tt0100151
404,Drama,Movie,The Exorcist III,1991,6.0,tt0099528
405,Drama,Movie,Hjälten,1990,2.0,tt0099777
406,Drama,Movie,Herzlich willkommen,1990,2.0,tt0099767
407,Drama,Movie,Hard to Kill,1990,8.0,tt0099739
408,Drama,Movie,Flatliners,1990,11.0,tt0099582
409,Drama,Movie,Himmel oder Hölle,1990,,tt0099771
410,Drama,Movie,Kaninmannen,1990,9.0,tt0099920
411,Drama,Movie,Daddy Nostalgie,1990,9.0,tt0099341
412,Drama,Movie,Historia niemoralna,1990,10.0,tt0099773
413,Drama,Movie,Kaj's fødselsdag,1990,8.0,tt0099914
414,Drama,Movie,The Last Samurai,1990,2.0,tt0099987
415,Drama,Movie,Lad isbjørnene danse,1991,2.0,tt0099966
416,Drama,Movie,Memphis Belle,1991,2.0,tt0100133
417,Drama,Movie,Eszterkönyv,1990,10.0,tt0099518
418,Drama,Movie,La fracture du myocarde,1991,2.0,tt0099607
419,Drama,Movie,Full Fathom Five,1990,6.0,tt0099622
420,Drama,Movie,Ten to Chi to,1990,11.0,tt0099753
421,Drama,Movie,The Monk,1990,9.0,tt0099609
422,Drama,Movie,The Godfather: Part III,1991,3.0,tt0099674
423,Drama,Movie,Europa Europa,1990,11.0,tt0099776
424,Drama,Movie,Heart Condition,1990,7.0,tt0099750
425,Drama,Movie,Harbour Beat,1990,12.0,tt0099736
426,Drama,Movie,I Hired a Contract Killer,1991,3.0,tt0099818
427,Drama,Movie,Horseplayer,1990,1.0,tt0099796
428,Drama,Movie,Ju Dou,1990,12.0,tt0099902
429,Drama,Movie,Faux et usage de faux,1990,8.0,tt0099599
430,Drama,Movie,Heaven Tonight,1990,11.0,tt0099752
431,Drama,Movie,Gluvi barut,1990,3.0,tt0099670
432,Drama,Movie,The Hot Spot,1991,2.0,tt0099797
433,Drama,Movie,Hidden Agenda,1991,4.0,tt0099768
434,Drama,Movie,Lambada,1990,4.0,tt0099969
435,Drama,Movie,Manden der ville være skyldig,1990,9.0,tt0100106
436,Drama,Movie,Mo' Better Blues,1990,10.0,tt0100168
437,Drama,Movie,Tilaï,1990,11.0,tt0100784
438,Drama,Movie,Misery,1991,3.0,tt0100157
439,Drama,Movie,Jours tranquilles à Clichy,1990,5.0,tt0099901
440,Drama,Movie,Tôkyô jôkû irasshaimase,1990,6.0,tt0100794
